CMDLINE /home/victorvikram/anaconda3/envs/speech/bin/python3.9 get_triplets.py
MEM 74645.078125 1683231258.9532
MEM 74645.078125 1683231259.0535
MEM 74650.582031 1683231259.1538
MEM 74650.699219 1683231259.2541
MEM 74650.699219 1683231259.3544
MEM 74650.699219 1683231259.4547
MEM 74650.699219 1683231259.5550
MEM 74650.699219 1683231259.6553
MEM 74650.699219 1683231259.7556
MEM 74650.699219 1683231259.8559
MEM 74652.281250 1683231259.9562
MEM 74663.363281 1683231260.0565
MEM 74674.449219 1683231260.1568
MEM 74686.820312 1683231260.2572
MEM 74700.484375 1683231260.3575
MEM 74714.144531 1683231260.4578
MEM 74719.089844 1683231260.5581
MEM 74739.199219 1683231260.6584
MEM 74739.199219 1683231260.7587
MEM 74739.242188 1683231260.8590
MEM 74739.242188 1683231260.9593
MEM 74739.242188 1683231261.0596
MEM 74739.242188 1683231261.1599
MEM 74739.242188 1683231261.2602
MEM 74739.242188 1683231261.3605
MEM 74739.242188 1683231261.4608
MEM 74739.242188 1683231261.5612
MEM 74739.242188 1683231261.6615
MEM 74739.242188 1683231261.7618
MEM 74739.292969 1683231261.8621
MEM 74739.292969 1683231261.9624
MEM 74739.292969 1683231262.0627
MEM 74739.292969 1683231262.1630
MEM 74739.292969 1683231262.2633
MEM 74739.292969 1683231262.3636
MEM 74739.292969 1683231262.4639
MEM 74739.292969 1683231262.5642
MEM 74739.292969 1683231262.6645
MEM 74739.292969 1683231262.7649
MEM 74739.292969 1683231262.8652
MEM 74739.292969 1683231262.9655
MEM 74739.292969 1683231263.0658
MEM 74739.292969 1683231263.1661
MEM 74739.292969 1683231263.2664
MEM 74739.292969 1683231263.3667
MEM 74739.292969 1683231263.4670
MEM 74739.292969 1683231263.5673
MEM 74742.855469 1683231263.6676
MEM 74743.699219 1683231263.7679
MEM 74743.699219 1683231263.8682
MEM 74743.699219 1683231263.9685
MEM 74743.792969 1683231264.0688
MEM 74743.792969 1683231264.1691
MEM 74743.792969 1683231264.2695
MEM 74745.320312 1683231264.3698
MEM 74753.828125 1683231264.4701
MEM 74754.023438 1683231264.5704
MEM 74754.023438 1683231264.6707
MEM 74754.023438 1683231264.7710
MEM 74754.023438 1683231264.8713
MEM 74762.199219 1683231264.9716
MEM 74775.343750 1683231265.0719
MEM 74779.210938 1683231265.1722
MEM 74779.457031 1683231265.2725
MEM 74783.613281 1683231265.3728
MEM 74795.726562 1683231265.4731
MEM 74806.812500 1683231265.5734
MEM 74807.843750 1683231265.6737
MEM 74807.992188 1683231265.7741
MEM 74807.992188 1683231265.8744
MEM 74807.992188 1683231265.9747
MEM 74807.992188 1683231266.0750
MEM 74807.992188 1683231266.1753
MEM 74807.992188 1683231266.2756
MEM 74807.992188 1683231266.3759
MEM 74807.992188 1683231266.4762
MEM 74807.992188 1683231266.5765
MEM 74811.445312 1683231266.6768
MEM 74817.375000 1683231266.7771
MEM 74817.398438 1683231266.8775
MEM 74817.398438 1683231266.9778
MEM 74817.398438 1683231267.0781
MEM 74817.398438 1683231267.1784
MEM 74817.398438 1683231267.2787
MEM 74817.398438 1683231267.3790
MEM 74817.398438 1683231267.4793
MEM 74817.398438 1683231267.5796
MEM 74817.398438 1683231267.6799
MEM 74817.398438 1683231267.7802
MEM 74817.398438 1683231267.8805
MEM 74817.398438 1683231267.9808
MEM 74819.312500 1683231268.0811
MEM 74819.531250 1683231268.1815
MEM 74819.531250 1683231268.2818
MEM 74819.531250 1683231268.3821
MEM 74819.531250 1683231268.4824
MEM 74819.531250 1683231268.5827
MEM 74819.531250 1683231268.6830
MEM 74819.531250 1683231268.7833
MEM 74819.531250 1683231268.8836
MEM 74819.531250 1683231268.9839
MEM 74819.531250 1683231269.0842
MEM 74819.531250 1683231269.1845
MEM 74819.531250 1683231269.2848
MEM 74819.531250 1683231269.3851
MEM 74819.531250 1683231269.4854
MEM 74819.531250 1683231269.5857
MEM 74819.531250 1683231269.6860
MEM 74819.531250 1683231269.7863
MEM 74819.531250 1683231269.8867
MEM 74819.531250 1683231269.9870
MEM 74826.351562 1683231270.0873
MEM 74826.414062 1683231270.1876
MEM 74826.414062 1683231270.2879
MEM 74826.414062 1683231270.3882
MEM 74826.414062 1683231270.4885
MEM 74826.414062 1683231270.5888
MEM 74826.414062 1683231270.6891
MEM 74833.855469 1683231270.7894
MEM 74846.230469 1683231270.8897
MEM 74856.539062 1683231270.9900
MEM 74856.539062 1683231271.0903
MEM 74856.730469 1683231271.1906
MEM 74856.730469 1683231271.2910
MEM 74856.730469 1683231271.3913
MEM 74856.730469 1683231271.4916
MEM 74856.730469 1683231271.5919
MEM 74856.730469 1683231271.6922
MEM 74856.730469 1683231271.7925
MEM 74856.730469 1683231271.8928
MEM 74856.730469 1683231271.9931
MEM 74856.730469 1683231272.0934
MEM 74856.730469 1683231272.1937
MEM 74856.730469 1683231272.2940
MEM 74856.730469 1683231272.3943
MEM 74856.730469 1683231272.4947
MEM 74856.730469 1683231272.5950
MEM 74856.730469 1683231272.6953
MEM 74856.730469 1683231272.7956
MEM 74856.730469 1683231272.8959
MEM 74856.730469 1683231272.9962
MEM 74856.730469 1683231273.0965
MEM 74856.730469 1683231273.1968
MEM 74856.730469 1683231273.2971
MEM 74856.730469 1683231273.3974
MEM 74856.730469 1683231273.4977
MEM 74856.730469 1683231273.5980
MEM 74856.730469 1683231273.6983
MEM 74856.921875 1683231273.7986
MEM 74866.203125 1683231273.8990
MEM 74866.234375 1683231273.9993
MEM 74866.234375 1683231274.0996
MEM 74866.234375 1683231274.1999
MEM 74868.484375 1683231274.3002
MEM 74869.093750 1683231274.4005
MEM 74870.281250 1683231274.5008
MEM 74870.292969 1683231274.6011
MEM 74870.292969 1683231274.7014
MEM 74870.292969 1683231274.8017
MEM 74870.292969 1683231274.9020
MEM 74870.292969 1683231275.0023
MEM 74870.292969 1683231275.1026
MEM 74870.292969 1683231275.2029
MEM 74870.292969 1683231275.3032
MEM 74870.292969 1683231275.4035
MEM 74870.292969 1683231275.5038
MEM 74870.292969 1683231275.6041
MEM 74871.460938 1683231275.7044
MEM 74871.460938 1683231275.8047
MEM 74871.460938 1683231275.9051
MEM 74871.460938 1683231276.0054
MEM 74871.460938 1683231276.1057
MEM 74882.585938 1683231276.2060
MEM 74882.746094 1683231276.3063
MEM 74882.746094 1683231276.4066
MEM 74882.746094 1683231276.5069
MEM 74882.746094 1683231276.6072
MEM 74882.746094 1683231276.7075
MEM 74882.746094 1683231276.8078
MEM 74882.746094 1683231276.9081
MEM 74882.746094 1683231277.0084
MEM 74882.746094 1683231277.1088
MEM 74882.746094 1683231277.2091
MEM 74882.746094 1683231277.3094
MEM 74882.933594 1683231277.4097
MEM 74882.933594 1683231277.5100
MEM 74882.933594 1683231277.6103
MEM 74882.933594 1683231277.7106
MEM 74882.933594 1683231277.8109
MEM 74882.933594 1683231277.9112
MEM 74882.933594 1683231278.0115
MEM 74884.757812 1683231278.1118
MEM 74888.035156 1683231278.2121
MEM 74888.101562 1683231278.3124
MEM 74888.101562 1683231278.4127
MEM 74888.101562 1683231278.5130
MEM 74888.101562 1683231278.6134
MEM 74888.101562 1683231278.7137
MEM 74888.101562 1683231278.8140
MEM 74888.101562 1683231278.9143
MEM 74888.101562 1683231279.0146
MEM 74888.101562 1683231279.1150
MEM 74888.101562 1683231279.2153
MEM 74888.101562 1683231279.3156
MEM 74888.101562 1683231279.4159
MEM 74891.843750 1683231279.5162
MEM 74891.933594 1683231279.6165
MEM 74891.933594 1683231279.7168
MEM 74891.933594 1683231279.8171
MEM 74891.933594 1683231279.9174
MEM 74891.933594 1683231280.0177
MEM 74893.238281 1683231280.1181
MEM 74904.320312 1683231280.2184
MEM 74917.464844 1683231280.3187
MEM 74922.363281 1683231280.4190
MEM 74922.546875 1683231280.5193
MEM 74926.394531 1683231280.6196
MEM 74930.242188 1683231280.7199
MEM 74930.265625 1683231280.8202
MEM 74930.265625 1683231280.9205
MEM 74930.265625 1683231281.0208
MEM 74930.265625 1683231281.1211
MEM 74930.265625 1683231281.2214
MEM 74930.265625 1683231281.3217
MEM 74930.265625 1683231281.4220
MEM 74930.265625 1683231281.5223
MEM 74930.265625 1683231281.6227
MEM 74930.265625 1683231281.7230
MEM 74930.265625 1683231281.8233
MEM 74930.265625 1683231281.9236
MEM 74930.265625 1683231282.0239
MEM 74930.265625 1683231282.1242
MEM 74930.265625 1683231282.2245
MEM 74930.265625 1683231282.3248
MEM 74930.265625 1683231282.4251
MEM 74930.265625 1683231282.5254
MEM 74930.265625 1683231282.6257
MEM 74930.265625 1683231282.7260
MEM 74930.265625 1683231282.8263
MEM 74930.265625 1683231282.9267
MEM 74930.265625 1683231283.0269
MEM 74930.265625 1683231283.1272
MEM 74930.265625 1683231283.2276
MEM 74930.265625 1683231283.3279
MEM 74932.882812 1683231283.4282
MEM 74938.296875 1683231283.5285
MEM 74938.417969 1683231283.6288
MEM 74938.417969 1683231283.7291
MEM 74938.417969 1683231283.8294
MEM 74938.417969 1683231283.9297
MEM 74938.417969 1683231284.0300
MEM 74938.417969 1683231284.1303
MEM 74938.417969 1683231284.2306
MEM 74938.417969 1683231284.3309
MEM 74941.660156 1683231284.4313
MEM 74941.714844 1683231284.5316
MEM 74941.714844 1683231284.6319
MEM 74941.714844 1683231284.7322
MEM 74941.714844 1683231284.8325
MEM 74952.421875 1683231284.9328
MEM 74955.773438 1683231285.0331
MEM 74955.800781 1683231285.1334
MEM 74955.800781 1683231285.2337
MEM 74955.800781 1683231285.3340
MEM 74955.800781 1683231285.4343
MEM 74955.800781 1683231285.5346
MEM 74955.800781 1683231285.6349
MEM 74955.800781 1683231285.7352
MEM 74955.800781 1683231285.8355
MEM 74963.621094 1683231285.9359
MEM 74976.371094 1683231286.0362
MEM 74984.082031 1683231286.1365
MEM 74984.230469 1683231286.2368
MEM 74984.230469 1683231286.3371
MEM 74984.230469 1683231286.4374
MEM 74984.230469 1683231286.5377
MEM 74985.957031 1683231286.6380
MEM 74995.492188 1683231286.7383
MEM 75008.605469 1683231286.8386
MEM 75022.265625 1683231286.9389
MEM 75031.289062 1683231287.0392
MEM 75031.289062 1683231287.1395
MEM 75031.312500 1683231287.2398
MEM 75031.312500 1683231287.3402
MEM 75031.312500 1683231287.4405
MEM 75031.312500 1683231287.5408
MEM 75031.312500 1683231287.6411
MEM 75031.312500 1683231287.7414
MEM 75031.312500 1683231287.8417
MEM 75031.312500 1683231287.9420
MEM 75031.425781 1683231288.0423
MEM 75040.679688 1683231288.1426
MEM 75054.343750 1683231288.2429
MEM 75057.945312 1683231288.3432
MEM 75057.945312 1683231288.4435
MEM 75058.132812 1683231288.5439
MEM 75058.132812 1683231288.6442
MEM 75058.132812 1683231288.7445
MEM 75058.132812 1683231288.8448
MEM 75058.132812 1683231288.9451
MEM 75058.132812 1683231289.0454
MEM 75058.132812 1683231289.1457
MEM 75058.132812 1683231289.2460
MEM 75058.132812 1683231289.3463
MEM 75058.132812 1683231289.4466
MEM 75058.132812 1683231289.5469
MEM 75058.132812 1683231289.6472
MEM 75058.132812 1683231289.7475
MEM 75058.132812 1683231289.8478
MEM 75058.132812 1683231289.9481
MEM 75058.132812 1683231290.0485
MEM 75058.132812 1683231290.1488
MEM 75058.132812 1683231290.2491
MEM 75058.132812 1683231290.3494
MEM 75058.132812 1683231290.4497
MEM 75058.132812 1683231290.5500
MEM 75058.132812 1683231290.6503
MEM 75058.132812 1683231290.7506
MEM 75058.132812 1683231290.8509
MEM 75058.132812 1683231290.9512
MEM 75058.132812 1683231291.0515
MEM 75058.132812 1683231291.1518
MEM 75058.132812 1683231291.2521
MEM 75058.132812 1683231291.3525
MEM 75058.132812 1683231291.4528
MEM 75058.132812 1683231291.5531
MEM 75058.132812 1683231291.6534
MEM 75058.132812 1683231291.7537
MEM 75058.132812 1683231291.8540
MEM 75058.132812 1683231291.9543
MEM 75058.132812 1683231292.0546
MEM 75058.132812 1683231292.1549
MEM 75058.132812 1683231292.2552
MEM 75058.132812 1683231292.3555
MEM 75058.132812 1683231292.4559
MEM 75058.132812 1683231292.5562
MEM 75058.132812 1683231292.6565
MEM 75058.132812 1683231292.7568
MEM 75058.132812 1683231292.8571
MEM 75058.132812 1683231292.9574
MEM 75058.132812 1683231293.0577
MEM 75058.132812 1683231293.1580
MEM 75058.132812 1683231293.2583
MEM 75058.132812 1683231293.3587
MEM 75058.132812 1683231293.4590
MEM 75058.132812 1683231293.5593
MEM 75058.132812 1683231293.6596
MEM 75058.132812 1683231293.7599
MEM 75058.132812 1683231293.8602
MEM 75058.132812 1683231293.9605
MEM 75058.132812 1683231294.0608
MEM 75058.132812 1683231294.1611
MEM 75058.132812 1683231294.2614
MEM 75058.132812 1683231294.3617
MEM 75058.132812 1683231294.4620
MEM 75058.132812 1683231294.5623
MEM 75058.132812 1683231294.6626
MEM 75058.132812 1683231294.7630
MEM 75058.132812 1683231294.8633
MEM 75058.132812 1683231294.9636
MEM 75058.132812 1683231295.0639
MEM 75058.132812 1683231295.1642
MEM 75058.132812 1683231295.2645
MEM 75059.488281 1683231295.3648
MEM 75059.488281 1683231295.4651
MEM 75059.488281 1683231295.5654
MEM 75059.488281 1683231295.6657
MEM 75059.488281 1683231295.7660
MEM 75059.488281 1683231295.8663
MEM 75059.488281 1683231295.9666
MEM 75059.488281 1683231296.0669
MEM 75059.488281 1683231296.1672
MEM 75059.488281 1683231296.2676
MEM 75059.488281 1683231296.3679
MEM 75059.503906 1683231296.4682
MEM 75059.503906 1683231296.5685
MEM 75059.503906 1683231296.6688
MEM 75059.503906 1683231296.7691
MEM 75059.503906 1683231296.8694
MEM 75059.503906 1683231296.9697
MEM 75059.503906 1683231297.0700
MEM 75059.503906 1683231297.1703
MEM 75059.503906 1683231297.2706
MEM 75059.503906 1683231297.3709
MEM 75059.503906 1683231297.4712
MEM 75059.503906 1683231297.5716
MEM 75059.503906 1683231297.6719
MEM 75059.503906 1683231297.7722
MEM 75059.503906 1683231297.8725
MEM 75066.019531 1683231297.9728
MEM 75066.261719 1683231298.0731
MEM 75066.261719 1683231298.1734
MEM 75066.261719 1683231298.2737
MEM 75066.261719 1683231298.3740
MEM 75066.261719 1683231298.4743
MEM 75066.261719 1683231298.5746
MEM 75066.261719 1683231298.6749
MEM 75066.261719 1683231298.7753
MEM 75066.261719 1683231298.8756
MEM 75066.261719 1683231298.9759
MEM 75066.261719 1683231299.0762
MEM 75066.261719 1683231299.1765
MEM 75066.261719 1683231299.2768
MEM 75069.406250 1683231299.3771
MEM 75069.527344 1683231299.4774
MEM 75069.527344 1683231299.5777
MEM 75069.527344 1683231299.6780
MEM 75069.527344 1683231299.7783
MEM 75069.527344 1683231299.8786
MEM 75069.527344 1683231299.9789
MEM 75069.527344 1683231300.0792
MEM 75069.527344 1683231300.1795
MEM 75069.527344 1683231300.2798
MEM 75069.527344 1683231300.3801
MEM 75069.527344 1683231300.4805
MEM 75069.527344 1683231300.5808
MEM 75069.527344 1683231300.6811
MEM 75069.527344 1683231300.7814
MEM 75069.527344 1683231300.8817
MEM 75069.527344 1683231300.9820
MEM 75069.527344 1683231301.0823
MEM 75069.945312 1683231301.1826
MEM 75069.945312 1683231301.2829
MEM 75069.945312 1683231301.3832
MEM 75069.945312 1683231301.4835
MEM 75069.945312 1683231301.5838
MEM 75069.945312 1683231301.6841
MEM 75069.945312 1683231301.7844
MEM 75071.449219 1683231301.8847
MEM 75072.042969 1683231301.9851
MEM 75072.042969 1683231302.0854
MEM 75072.042969 1683231302.1857
MEM 75072.042969 1683231302.2860
MEM 75072.042969 1683231302.3863
MEM 75072.042969 1683231302.4866
MEM 75072.042969 1683231302.5869
MEM 75073.761719 1683231302.6872
MEM 75073.761719 1683231302.7875
MEM 75073.761719 1683231302.8879
MEM 75073.761719 1683231302.9882
MEM 75073.761719 1683231303.0885
MEM 75073.761719 1683231303.1888
MEM 75073.761719 1683231303.2891
MEM 75073.761719 1683231303.3894
MEM 75073.761719 1683231303.4897
MEM 75075.390625 1683231303.5900
MEM 75087.500000 1683231303.6903
MEM 75093.121094 1683231303.7906
MEM 75093.121094 1683231303.8909
MEM 75093.121094 1683231303.9912
MEM 75093.121094 1683231304.0915
MEM 75093.121094 1683231304.1918
MEM 75098.828125 1683231304.2922
MEM 75111.714844 1683231304.3925
MEM 75120.289062 1683231304.4928
MEM 75120.441406 1683231304.5931
MEM 75120.441406 1683231304.6934
MEM 75120.441406 1683231304.7937
MEM 75120.441406 1683231304.8940
MEM 75120.441406 1683231304.9943
MEM 75120.441406 1683231305.0946
MEM 75120.441406 1683231305.1949
MEM 75120.542969 1683231305.2952
MEM 75120.542969 1683231305.3955
MEM 75120.542969 1683231305.4958
MEM 75120.542969 1683231305.5961
MEM 75120.542969 1683231305.6964
MEM 75120.542969 1683231305.7967
MEM 75120.542969 1683231305.8970
MEM 75120.542969 1683231305.9974
MEM 75120.542969 1683231306.0977
MEM 75120.542969 1683231306.1980
MEM 75123.277344 1683231306.2983
MEM 75135.648438 1683231306.3986
MEM 75135.648438 1683231306.4989
MEM 75135.703125 1683231306.5992
MEM 75135.703125 1683231306.6995
MEM 75142.570312 1683231306.7998
MEM 75155.972656 1683231306.9001
MEM 75160.867188 1683231307.0004
MEM 75160.968750 1683231307.1007
MEM 75160.968750 1683231307.2010
MEM 75161.070312 1683231307.3013
MEM 75171.875000 1683231307.4017
MEM 75185.277344 1683231307.5020
MEM 75195.847656 1683231307.6023
MEM 75200.488281 1683231307.7026
MEM 75200.515625 1683231307.8029
MEM 75200.515625 1683231307.9032
MEM 75200.515625 1683231308.0035
MEM 75200.515625 1683231308.1038
MEM 75200.515625 1683231308.2041
MEM 75200.515625 1683231308.3044
MEM 75200.515625 1683231308.4048
MEM 75200.515625 1683231308.5051
MEM 75200.515625 1683231308.6054
MEM 75200.515625 1683231308.7057
MEM 75200.515625 1683231308.8060
MEM 75200.515625 1683231308.9063
MEM 75200.515625 1683231309.0066
MEM 75200.515625 1683231309.1069
MEM 75200.515625 1683231309.2072
MEM 75203.035156 1683231309.3075
MEM 75203.160156 1683231309.4078
MEM 75203.507812 1683231309.5081
MEM 75204.394531 1683231309.6084
MEM 75211.066406 1683231309.7087
MEM 75211.105469 1683231309.8090
MEM 75211.105469 1683231309.9093
MEM 75211.105469 1683231310.0097
MEM 75211.105469 1683231310.1100
MEM 75211.105469 1683231310.2103
MEM 75211.105469 1683231310.3106
MEM 75211.105469 1683231310.4109
MEM 75211.105469 1683231310.5112
MEM 75211.105469 1683231310.6115
MEM 75211.105469 1683231310.7118
MEM 75211.105469 1683231310.8121
MEM 75211.105469 1683231310.9124
MEM 75211.105469 1683231311.0127
MEM 75211.105469 1683231311.1130
MEM 75211.105469 1683231311.2133
MEM 75211.105469 1683231311.3136
MEM 75219.324219 1683231311.4139
MEM 75230.664062 1683231311.5142
MEM 75242.523438 1683231311.6146
MEM 75256.441406 1683231311.7149
MEM 75270.101562 1683231311.8152
MEM 75281.187500 1683231311.9155
MEM 75301.039062 1683231312.0158
MEM 75301.039062 1683231312.1161
MEM 75301.218750 1683231312.2164
MEM 75301.218750 1683231312.3167
MEM 75301.218750 1683231312.4170
MEM 75301.218750 1683231312.5173
MEM 75301.218750 1683231312.6176
MEM 75301.218750 1683231312.7179
MEM 75301.218750 1683231312.8182
MEM 75301.218750 1683231312.9186
MEM 75301.238281 1683231313.0189
MEM 75301.347656 1683231313.1192
MEM 75301.347656 1683231313.2195
MEM 75301.347656 1683231313.3198
MEM 75301.347656 1683231313.4201
MEM 75301.347656 1683231313.5204
MEM 75313.812500 1683231313.6207
MEM 75325.152344 1683231313.7210
MEM 75325.152344 1683231313.8213
MEM 75325.171875 1683231313.9216
MEM 75325.171875 1683231314.0219
MEM 75325.171875 1683231314.1222
MEM 75325.171875 1683231314.2225
MEM 75329.539062 1683231314.3228
MEM 75342.683594 1683231314.4231
MEM 75354.542969 1683231314.5234
MEM 75354.542969 1683231314.6237
MEM 75354.769531 1683231314.7240
MEM 75354.769531 1683231314.8243
MEM 75354.769531 1683231314.9246
MEM 75354.769531 1683231315.0249
MEM 75354.769531 1683231315.1252
MEM 75354.769531 1683231315.2256
MEM 75354.769531 1683231315.3259
MEM 75354.769531 1683231315.4262
MEM 75354.769531 1683231315.5265
MEM 75354.769531 1683231315.6268
MEM 75354.769531 1683231315.7271
MEM 75354.769531 1683231315.8274
MEM 75354.769531 1683231315.9277
MEM 75354.769531 1683231316.0280
MEM 75354.847656 1683231316.1283
MEM 75354.847656 1683231316.2286
MEM 75354.847656 1683231316.3289
MEM 75354.847656 1683231316.4292
MEM 75354.847656 1683231316.5295
MEM 75354.847656 1683231316.6298
MEM 75354.847656 1683231316.7301
MEM 75354.847656 1683231316.8304
MEM 75354.847656 1683231316.9307
MEM 75354.847656 1683231317.0311
MEM 75354.847656 1683231317.1313
MEM 75354.847656 1683231317.2316
MEM 75354.847656 1683231317.3319
MEM 75354.847656 1683231317.4322
MEM 75354.847656 1683231317.5325
MEM 75354.847656 1683231317.6328
MEM 75354.847656 1683231317.7332
MEM 75354.847656 1683231317.8335
MEM 75354.847656 1683231317.9338
MEM 75354.847656 1683231318.0341
MEM 75354.847656 1683231318.1344
MEM 75358.449219 1683231318.2347
MEM 75369.792969 1683231318.3350
MEM 75369.937500 1683231318.4353
MEM 75369.937500 1683231318.5356
MEM 75369.937500 1683231318.6359
MEM 75369.937500 1683231318.7362
MEM 75369.937500 1683231318.8365
MEM 75369.937500 1683231318.9369
MEM 75369.937500 1683231319.0372
MEM 75369.937500 1683231319.1375
MEM 75369.937500 1683231319.2378
MEM 75369.937500 1683231319.3381
MEM 75369.937500 1683231319.4384
MEM 75369.937500 1683231319.5387
MEM 75369.937500 1683231319.6390
MEM 75369.937500 1683231319.7393
MEM 75369.937500 1683231319.8396
MEM 75369.937500 1683231319.9399
MEM 75369.937500 1683231320.0402
MEM 75370.292969 1683231320.1405
MEM 75370.406250 1683231320.2408
MEM 75370.406250 1683231320.3412
MEM 75370.406250 1683231320.4415
MEM 75370.406250 1683231320.5418
MEM 75370.406250 1683231320.6421
MEM 75370.406250 1683231320.7424
MEM 75370.406250 1683231320.8427
MEM 75370.406250 1683231320.9430
MEM 75376.957031 1683231321.0433
MEM 75380.820312 1683231321.1436
MEM 75380.855469 1683231321.2439
MEM 75380.855469 1683231321.3442
MEM 75380.855469 1683231321.4445
MEM 75380.855469 1683231321.5448
MEM 75380.855469 1683231321.6451
MEM 75380.855469 1683231321.7454
MEM 75380.855469 1683231321.8457
MEM 75380.855469 1683231321.9460
MEM 75380.855469 1683231322.0464
MEM 75380.855469 1683231322.1467
MEM 75381.097656 1683231322.2470
MEM 75381.097656 1683231322.3473
MEM 75381.097656 1683231322.4476
MEM 75381.097656 1683231322.5479
MEM 75381.097656 1683231322.6482
MEM 75386.781250 1683231322.7485
MEM 75389.691406 1683231322.8488
MEM 75389.726562 1683231322.9491
MEM 75392.828125 1683231323.0494
MEM 75392.828125 1683231323.1498
MEM 75392.828125 1683231323.2501
MEM 75392.828125 1683231323.3504
MEM 75392.828125 1683231323.4507
MEM 75392.828125 1683231323.5510
MEM 75392.828125 1683231323.6513
MEM 75392.828125 1683231323.7516
MEM 75392.828125 1683231323.8519
MEM 75392.828125 1683231323.9522
MEM 75392.828125 1683231324.0525
MEM 75392.828125 1683231324.1528
MEM 75392.828125 1683231324.2531
MEM 75392.828125 1683231324.3534
MEM 75392.828125 1683231324.4537
MEM 75392.828125 1683231324.5541
MEM 75392.828125 1683231324.6544
MEM 75392.847656 1683231324.7547
MEM 75392.847656 1683231324.8550
MEM 75392.847656 1683231324.9553
MEM 75392.847656 1683231325.0556
MEM 75392.847656 1683231325.1559
MEM 75392.847656 1683231325.2562
MEM 75392.847656 1683231325.3565
MEM 75392.847656 1683231325.4568
MEM 75392.847656 1683231325.5571
MEM 75392.847656 1683231325.6574
MEM 75392.847656 1683231325.7577
MEM 75402.273438 1683231325.8580
MEM 75414.906250 1683231325.9583
MEM 75423.152344 1683231326.0587
MEM 75423.152344 1683231326.1590
MEM 75423.375000 1683231326.2593
MEM 75423.375000 1683231326.3596
MEM 75424.789062 1683231326.4599
MEM 75438.453125 1683231326.5602
MEM 75439.742188 1683231326.6605
MEM 75439.796875 1683231326.7608
MEM 75439.796875 1683231326.8611
MEM 75439.796875 1683231326.9614
MEM 75439.796875 1683231327.0617
MEM 75439.796875 1683231327.1620
MEM 75439.796875 1683231327.2623
MEM 75439.796875 1683231327.3626
MEM 75439.796875 1683231327.4629
MEM 75439.796875 1683231327.5633
MEM 75441.777344 1683231327.6636
MEM 75446.156250 1683231327.7639
MEM 75447.699219 1683231327.8642
MEM 75459.042969 1683231327.9645
MEM 75472.445312 1683231328.0648
MEM 75482.500000 1683231328.1651
MEM 75482.550781 1683231328.2654
MEM 75482.550781 1683231328.3657
MEM 75482.648438 1683231328.4660
MEM 75482.648438 1683231328.5664
MEM 75482.722656 1683231328.6667
MEM 75482.722656 1683231328.7670
MEM 75482.722656 1683231328.8673
MEM 75482.722656 1683231328.9676
MEM 75490.792969 1683231329.0679
MEM 75500.328125 1683231329.1682
MEM 75500.343750 1683231329.2685
MEM 75502.019531 1683231329.3688
MEM 75502.093750 1683231329.4691
MEM 75502.093750 1683231329.5694
MEM 75502.093750 1683231329.6697
MEM 75502.093750 1683231329.7700
MEM 75502.093750 1683231329.8703
MEM 75502.093750 1683231329.9706
MEM 75502.093750 1683231330.0710
MEM 75502.093750 1683231330.1713
MEM 75502.093750 1683231330.2716
MEM 75502.093750 1683231330.3719
MEM 75502.093750 1683231330.4722
MEM 75502.093750 1683231330.5725
MEM 75502.093750 1683231330.6728
MEM 75502.093750 1683231330.7731
MEM 75502.093750 1683231330.8734
MEM 75502.093750 1683231330.9737
MEM 75502.093750 1683231331.0740
MEM 75502.093750 1683231331.1743
MEM 75505.039062 1683231331.2746
MEM 75513.031250 1683231331.3749
MEM 75513.089844 1683231331.4752
MEM 75513.222656 1683231331.5755
MEM 75513.222656 1683231331.6759
MEM 75513.222656 1683231331.7762
MEM 75513.222656 1683231331.8765
MEM 75513.222656 1683231331.9768
MEM 75513.222656 1683231332.0771
MEM 75524.316406 1683231332.1774
MEM 75525.023438 1683231332.2777
MEM 75525.023438 1683231332.3780
MEM 75525.023438 1683231332.4783
MEM 75525.023438 1683231332.5786
MEM 75525.023438 1683231332.6789
MEM 75525.023438 1683231332.7792
MEM 75525.023438 1683231332.8795
MEM 75525.023438 1683231332.9798
MEM 75525.023438 1683231333.0802
MEM 75525.023438 1683231333.1805
MEM 75525.023438 1683231333.2808
MEM 75525.023438 1683231333.3811
MEM 75525.023438 1683231333.4814
MEM 75525.023438 1683231333.5817
MEM 75525.023438 1683231333.6820
MEM 75525.023438 1683231333.7823
MEM 75525.023438 1683231333.8826
MEM 75525.023438 1683231333.9830
MEM 75525.023438 1683231334.0833
MEM 75525.023438 1683231334.1836
MEM 75525.023438 1683231334.2839
MEM 75525.023438 1683231334.3842
MEM 75525.085938 1683231334.4845
MEM 75525.246094 1683231334.5848
MEM 75525.246094 1683231334.6851
MEM 75529.203125 1683231334.7854
MEM 75529.296875 1683231334.8857
MEM 75529.296875 1683231334.9860
MEM 75529.296875 1683231335.0863
MEM 75529.296875 1683231335.1866
MEM 75529.296875 1683231335.2870
MEM 75529.296875 1683231335.3873
MEM 75529.296875 1683231335.4876
MEM 75529.296875 1683231335.5879
MEM 75529.296875 1683231335.6882
MEM 75529.296875 1683231335.7885
MEM 75529.296875 1683231335.8888
MEM 75529.296875 1683231335.9891
MEM 75529.296875 1683231336.0894
MEM 75529.296875 1683231336.1897
MEM 75529.296875 1683231336.2900
MEM 75529.296875 1683231336.3903
MEM 75529.296875 1683231336.4906
MEM 75529.296875 1683231336.5909
